date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:03:30	4631/4631	---M-Z	200	added ('OK')	text/css	etag:%221217-6572cf9e-82ed40575aab9fba;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/perfect-scrollbar/css/perfect-scrollbar.min.css?ver=6.4.2	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/perfect-scrollbar/css/perfect-scrollbar.min1e39.css	(from https://delogiswp.pixydrops.com/)
09:03:30	4000/4000	---M-Z	200	added ('OK')	text/css	etag:%22fa0-6572cf9e-523bbe9fc6db7631;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/perfect-scrollbar/css/custom-theme.css?ver=6.4.2	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/perfect-scrollbar/css/custom-theme1e39.css	(from https://delogiswp.pixydrops.com/)
09:03:30	7426/7426	---M-Z	200	added ('OK')	text/css	etag:%221d02-6572cf9e-eb20e22b28ff1789;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/magnific-popup/magnific-popup.css?ver=6.4.2	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/magnific-popup/magnific-popup1e39.css	(from https://delogiswp.pixydrops.com/)
09:03:31	342/342	---M-Z	200	added ('OK')	text/css	etag:%22156-6572cf9e-d789d32592b49130;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=6.4.2	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather1e39.css	(from https://delogiswp.pixydrops.com/)
09:03:31	24055/24055	---M-Z	200	added ('OK')	text/css	etag:%225df7-6572cf9e-6ffd99742807458f;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/css/frontend.css?ver=3.5.4	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woo-smart-quick-view/assets/css/frontende248.css	(from https://delogiswp.pixydrops.com/)
09:03:32	3089/3089	---M-Z	200	added ('OK')	text/css	etag:%22c11-6572cfa0-e3dcaf92342fb6a1;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woo-smart-wishlist/assets/css/icons.css?ver=4.7.9	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woo-smart-wishlist/assets/css/iconseff2.css	(from https://delogiswp.pixydrops.com/)
09:03:32	20391/20391	---M-Z	200	added ('OK')	text/css	etag:%224fa7-6572cfa0-68f1290d2934bdda;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woo-smart-wishlist/assets/css/frontend.css?ver=4.7.9	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woo-smart-wishlist/assets/css/frontendeff2.css	(from https://delogiswp.pixydrops.com/)
09:03:32	14332/14332	---M-Z	200	added ('OK')	text/css	etag:%2237fc-644fdba6-2c943798fb582ce;gz%22	https://delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/flaticons/css/flaticon.css?ver=1.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/flaticons/css/flaticon4963.css	(from https://delogiswp.pixydrops.com/)
09:03:33	3765/3765	---M-Z	200	added ('OK')	text/css	etag:%22eb5-644fdcb0-211a3f43d58d4b82;gz%22	https://delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/delogis-icons/style.css?ver=1.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/delogis-icons/style4963.css	(from https://delogiswp.pixydrops.com/)
09:03:33	154881/154881	---M-Z	200	added ('OK')	text/css	etag:%2225d01-644fdba6-ae3696fb2bb638cb;gz%22	https://delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/bootstrap/css/bootstrap.min.css?ver=5.0.0	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/bootstrap/css/bootstrap.minbb93.css	(from https://delogiswp.pixydrops.com/)
09:03:33	59348/59348	---M-Z	200	added ('OK')	text/css	etag:%22e7d4-644fdba6-e9d3600612923e8c;gz%22	https://delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/fontawesome/css/all.min.css?ver=5.15.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/themes/delogis/assets/vendors/fontawesome/css/all.min9e0b.css	(from https://delogiswp.pixydrops.com/)
09:03:34	489216/489216	---M-Z	200	added ('OK')	text/css	etag:%2277700-6572d080-9ac41e7548db27a4;gz%22	https://delogiswp.pixydrops.com/wp-content/themes/delogis/style.css?ver=1703731035	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/themes/delogis/styled0a4.css	(from https://delogiswp.pixydrops.com/)
09:03:35	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-655dee1c-ee43c7c98f25d91b;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://delogiswp.pixydrops.com/)
09:03:35	144266/144266	---M--	200	added ('OK')	image/jpeg	etag:%222338a-64698c66-c7637c93c2462b4c;;;%22	https://delogiswp.pixydrops.com/wp-content/uploads/2023/05/page-header-bg.jpg	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/uploads/2023/05/page-header-bg.jpg	(from https://delogiswp.pixydrops.com/)
09:03:35	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-655dee1c-ee43c7c98f25d91b;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://delogiswp.pixydrops.com/)
09:03:36	1304/1304	---M--	200	added ('OK')	application/font-woff	etag:%22518-655dee1c-8c6fb9a0624cdd9c;;;%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://delogiswp.pixydrops.com/)
09:03:36	1512/1512	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225e8-655dee1c-29558160bbffc612;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://delogiswp.pixydrops.com/)
09:03:36	929/929	---M-Z	200	added ('OK')	image/svg+xml	etag:%223a1-655dee1c-a096b5f58aaf63cc;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://delogiswp.pixydrops.com/)
09:03:37	1057/1057	---M-Z	200	added ('OK')	text/css	etag:%22421-6462c456-629a7a271f10893c;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/recent-posts-widget-with-thumbnails/public.css?ver=7.1.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/recent-posts-widget-with-thumbnails/public03db.css	(from https://delogiswp.pixydrops.com/)
09:03:37	19571/19571	---M-Z	200	added ('OK')	text/css	etag:%224c73-6572cf9c-11afeae59fa3d8d1;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.25.0	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min7bb8.css	(from https://delogiswp.pixydrops.com/)
09:03:38	117332/117332	---M-Z	200	added ('OK')	text/css	etag:%221ca54-6572cf9c-cdcefb28be74c7d3;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.18.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/elementor/assets/css/frontend-lite.min110d.css	(from https://delogiswp.pixydrops.com/)
09:03:38	1552/1552	---M-Z	200	added ('OK')	text/css	etag:%22610-6572d14f-e9de69cbdbbd4edf;gz%22	https://delogiswp.pixydrops.com/wp-content/uploads/elementor/css/post-6.css?ver=1702023503	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/uploads/elementor/css/post-6ee71.css	(from https://delogiswp.pixydrops.com/)
09:03:38	9475/9475	---M-Z	200	added ('OK')	text/css	etag:%222503-6572d14f-9601b69048c62fea;gz%22	https://delogiswp.pixydrops.com/wp-content/uploads/elementor/css/global.css?ver=1702023503	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/uploads/elementor/css/globalee71.css	(from https://delogiswp.pixydrops.com/)
09:03:39	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-656c061e-8f84e8431be97b57;gz%22	https://delogiswp.pixydrops.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://delogiswp.pixydrops.com/)
09:03:39	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-656c061e-8b4114f3d96a3a9c;gz%22	https://delogiswp.pixydrops.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://delogiswp.pixydrops.com/)
09:03:40	9636/9636	---M-Z	200	added ('OK')	application/x-javascript	etag:%2225a4-655dee1c-1e54ef537f72a4b6;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.3.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min64af.js	(from https://delogiswp.pixydrops.com/)
09:03:40	3037/3037	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bdd-655dee1c-d23df240a23c55ba;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.3.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.mined84.js	(from https://delogiswp.pixydrops.com/)
09:03:41	2139/2139	---M-Z	200	added ('OK')	application/x-javascript	etag:%2285b-655dee1c-5e41c1409dce724a;gz%22	https://delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.3.1	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.mined84.js	(from https://delogiswp.pixydrops.com/)
09:03:42	18833/18833	---M-Z	200	added ('OK')	application/x-javascript	etag:%224991-656c061e-cc15f7ab64561561;gz%22	https://delogiswp.pixydrops.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-includes/js/underscore.mind584.js	(from https://delogiswp.pixydrops.com/)
09:03:43	1426/1426	---M-Z	200	added ('OK')	application/x-javascript	etag:%22592-656c061e-503c57eb3de50b38;gz%22	https://delogiswp.pixydrops.com/wp-includes/js/wp-util.min.js?ver=6.4.2	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-includes/js/wp-util.min1e39.js	(from https://delogiswp.pixydrops.com/)
09:03:44	100416/100416	---MCZ	200	added ('OK')	application/json	etag:%225303-1704182624;gz%22	https://delogiswp.pixydrops.com/wp-json/wp/v2/pages/14	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-json/wp/v2/pages/14.json	(from https://delogiswp.pixydrops.com/)
09:03:44	1114266/1114266	---MCZ	200	added ('OK')	application/json	etag:%225302-1704182624;gz%22	https://delogiswp.pixydrops.com/wp-json/	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-json/index.html	(from https://delogiswp.pixydrops.com/)
09:03:46	852/852	---M-Z	200	added ('OK')	text/xml	date:Tue,%2002%20Jan%202024%2008:03:46%20GMT	https://delogiswp.pixydrops.com/xmlrpc.php?rsd	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/xmlrpc0db0.php	(from https://delogiswp.pixydrops.com/)
09:03:46	2062/2062	---M-Z	200	added ('OK')	application/json	etag:%224851-1703856797;gz%22	https://delogiswp.pixydrops.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdelogiswp.pixydrops.com%2F	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-json/oembed/1.0/embed1b48.json	(from https://delogiswp.pixydrops.com/)
09:03:47	2224/2224	---M-Z	200	added ('OK')	text/xml	etag:%225304-1704182627;gz%22	https://delogiswp.pixydrops.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdelogiswp.pixydrops.com%2F&format=xml	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-json/oembed/1.0/embed0ded	(from https://delogiswp.pixydrops.com/)
09:03:48	2184/2184	---M--	200	added ('OK')	image/png	etag:%22888-646bfcd6-5d4ab6adc072b01d;;;%22	https://delogiswp.pixydrops.com/wp-content/uploads/2023/05/favicon-32x32-1.png	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/uploads/2023/05/favicon-32x32-1.png	(from https://delogiswp.pixydrops.com/)
09:03:49	17082/17082	---M--	200	added ('OK')	image/png	etag:%2242ba-64695af8-70121ddb86c16374;;;%22	https://delogiswp.pixydrops.com/wp-content/uploads/2023/05/dark-logo.png	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/uploads/2023/05/dark-logo.png	(from https://delogiswp.pixydrops.com/)
09:03:49	17123/17123	---M--	200	added ('OK')	image/jpeg	etag:%2242e3-64645616-cd162856b8fbc4e9;;;%22	https://delogiswp.pixydrops.com/wp-content/uploads/2023/05/home-showcase-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/uploads/2023/05/home-showcase-1-1.jpg	(from https://delogiswp.pixydrops.com/)
09:03:49	83695/83695	---MCZ	200	added ('OK')	text/html	etag:%224843-1703856602;gz%22	https://delogiswp.pixydrops.com/make-appointment/	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/make-appointment/index.html	(from https://delogiswp.pixydrops.com/)
09:03:49	16709/16709	---M--	200	added ('OK')	image/jpeg	etag:%224145-6464563e-ab738e64b3a8dd7d;;;%22	https://delogiswp.pixydrops.com/wp-content/uploads/2023/05/home-showcase-1-2.jpg	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/wp-content/uploads/2023/05/home-showcase-1-2.jpg	(from https://delogiswp.pixydrops.com/)
09:03:50	108701/108701	---MCZ	200	added ('OK')	text/html	etag:%224531-1703746528;gz%22	https://delogiswp.pixydrops.com/about/	C:/Users/lenovo%20pc/Desktop/Emerge%20TechHub/Therapy%20Web%20App/delogiswp.pixydrops.com/about/index.html	(from https://delogiswp.pixydrops.com/)
